"","track_popularity","track_album_release_date","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","track_age"
"25953",73,2018-10-16,"r&b","neo soul",0.649,0.493,"11",-7.645,"0",0.11,0.586,0.000167,0.0667,0.277,104.542,231964,470
"25954",71,2017-12-01,"r&b","neo soul",0.461,0.653,"6",-8.617,"1",0.327,0.158,0,0.197,0.588,81.628,322000,789
"25955",62,2016-10-21,"r&b","neo soul",0.816,0.433,"6",-6.372,"1",0.177,0.0717,1.42e-05,0.12,0.713,129.852,150133,1195
"25956",52,2018-12-07,"r&b","neo soul",0.314,0.399,"5",-9.199,"1",0.0501,0.692,0.00419,0.11,0.302,169.525,252867,418
"25957",71,2018-04-06,"r&b","neo soul",0.702,0.659,"4",-6.766,"0",0.13,0.301,0.00201,0.218,0.843,79.64,207455,663
"25958",53,2016-10-21,"r&b","neo soul",0.61,0.382,"5",-9.591,"0",0.196,0.161,0.000101,0.126,0.59,74.084,168213,1195
"25959",48,2018-02-09,"r&b","neo soul",0.706,0.487,"11",-7.913,"0",0.0343,0.26,0,0.174,0.558,104,196037,719
"25960",59,2018-07-20,"r&b","neo soul",0.7,0.414,"0",-10.864,"1",0.0373,0.849,0.0606,0.107,0.444,60.479,406467,558
"25961",66,2019-03-01,"r&b","neo soul",0.823,0.558,"9",-7.119,"1",0.0278,0.397,2.03e-05,0.0821,0.674,155.974,175707,334
"25962",70,2017-03-24,"r&b","neo soul",0.885,0.595,"7",-5.487,"1",0.286,0.656,4.42e-06,0.105,0.754,148.034,183760,1041
"25963",65,2019-03-01,"r&b","neo soul",0.827,0.553,"1",-5.296,"1",0.032,0.0227,1.52e-05,0.176,0.0631,110.015,236120,334
"25964",57,2018-10-12,"r&b","neo soul",0.736,0.447,"5",-7.216,"0",0.0896,0.53,2.54e-06,0.12,0.285,81.007,251990,474
"25965",64,2018-10-19,"r&b","neo soul",0.587,0.177,"1",-12.522,"1",0.0647,0.574,5.54e-05,0.097,0.125,75.039,183022,467
"25966",48,2016-10-21,"r&b","neo soul",0.699,0.59,"8",-4.952,"0",0.215,0.326,0,0.108,0.812,144.88,147107,1195
"25967",51,2018-12-07,"r&b","neo soul",0.482,0.714,"0",-7.689,"0",0.0518,0.204,0.000239,0.0973,0.536,82.019,165040,418
"25968",69,2019-06-28,"r&b","neo soul",0.553,0.441,"5",-6.411,"1",0.0918,0.41,2.57e-06,0.107,0.525,76.988,214278,215
"25969",65,2017-08-25,"r&b","neo soul",0.463,0.427,"8",-9.799,"0",0.0549,0.628,0.000565,0.0911,0.231,116.059,231268,887
"25970",61,2017-08-25,"r&b","neo soul",0.395,0.409,"6",-8.58,"1",0.056,0.708,1.62e-05,0.0982,0.193,74.088,226116,887
"25971",67,2019-05-07,"r&b","neo soul",0.72,0.647,"1",-5.411,"0",0.0642,0.0116,0.000206,0.571,0.809,157.877,146914,267
"25972",69,2019-05-07,"r&b","neo soul",0.709,0.49,"4",-7.457,"0",0.0757,0.11,0.00345,0.12,0.0397,155.069,211610,267
"25973",49,2019-02-19,"r&b","neo soul",0.7,0.316,"4",-10.26,"1",0.0384,0.562,0.00429,0.116,0.55,72.936,187242,344
"25974",37,2019-03-28,"r&b","neo soul",0.654,0.587,"4",-8.463,"0",0.0329,0.648,0.138,0.097,0.693,71.977,257693,307
"25975",68,2018-10-19,"r&b","neo soul",0.693,0.369,"7",-12.683,"0",0.175,0.637,0.00335,0.0951,0.141,140.148,203240,467
"25976",58,2018-11-02,"r&b","neo soul",0.547,0.6,"10",-7.546,"0",0.351,0.211,0,0.145,0.49,89.041,289147,453
"25977",21,2019-05-07,"r&b","neo soul",0.814,0.509,"10",-8.587,"0",0.0744,0.285,0.00337,0.116,0.665,154.885,224636,267
"25978",21,2014-08-22,"r&b","neo soul",0.732,0.478,"7",-9.113,"0",0.15,0.287,0.0223,0.0931,0.482,179.874,195987,1986
"25979",1,2014-01-01,"r&b","neo soul",0.544,0.515,"9",-6.994,"1",0.0319,0.254,0.000551,0.144,0.55,144.057,224973,2219
"25980",0,2014-11-17,"r&b","neo soul",0.676,0.495,"9",-10.504,"0",0.03,0.0127,0.000992,0.0792,0.91,125.434,270307,1899
"25981",3,2014-06-17,"r&b","neo soul",0.706,0.453,"7",-11.752,"0",0.0292,0.0381,0.76,0.118,0.134,100.006,301952,2052
"25982",24,2008-10-20,"r&b","neo soul",0.723,0.948,"9",-5.792,"0",0.0471,0.0183,0.564,0.168,0.864,136.389,331507,4118
"25983",0,2013-03-05,"r&b","neo soul",0.444,0.545,"2",-5.709,"0",0.0243,0.0435,1.3e-06,0.358,0.563,166.271,240998,2521
"25984",0,2014-01-27,"r&b","neo soul",0.588,0.475,"9",-7.397,"1",0.0294,0.116,0,0.11,0.331,133.087,265360,2193
"25985",6,2012-06-09,"r&b","neo soul",0.558,0.503,"9",-7.471,"0",0.03,0.185,0,0.201,0.385,106.983,247053,2790
"25986",0,2012-09-04,"r&b","neo soul",0.61,0.602,"5",-5.505,"0",0.154,0.261,0,0.122,0.764,176.504,233453,2703
"25987",0,2014-01-27,"r&b","neo soul",0.525,0.541,"0",-9.092,"0",0.0299,0.49,0.011,0.0935,0.503,139.909,286187,2193
"25988",8,2014-10-01,"r&b","neo soul",0.471,0.628,"6",-7.701,"1",0.0283,0.26,9.17e-05,0.274,0.329,172.061,178086,1946
"25989",15,2013-10-01,"r&b","neo soul",0.548,0.421,"2",-10.001,"0",0.053,0.527,0.000988,0.194,0.253,173.93,270133,2311
"25990",32,2013-10-01,"r&b","neo soul",0.499,0.523,"5",-7.845,"1",0.0574,0.268,0.000173,0.248,0.41,190.96,226973,2311
"25991",16,2014-10-01,"r&b","neo soul",0.571,0.731,"4",-8.983,"0",0.0527,0.0687,3.21e-05,0.162,0.593,82,292786,1946
"25992",15,2014-10-01,"r&b","neo soul",0.319,0.59,"7",-8.065,"0",0.0315,0.0431,0.000342,0.218,0.211,139.453,281315,1946
"25993",0,2014-09-08,"r&b","neo soul",0.654,0.607,"1",-7.485,"1",0.178,0.169,9.43e-06,0.0468,0.535,92.848,239453,1969
"25994",25,2012-03-13,"r&b","neo soul",0.588,0.65,"4",-7.481,"0",0.0605,0.312,0.00703,0.154,0.722,83.102,250173,2878
"25995",48,2014-06-02,"r&b","neo soul",0.612,0.792,"7",-7.382,"0",0.0278,0.021,0.951,0.0987,0.546,115.111,214063,2067
"25996",9,2015-09-04,"r&b","neo soul",0.639,0.749,"1",-5.916,"0",0.0468,0.0573,0.0294,0.153,0.53,84.452,284080,1608
"25997",0,2013-09-20,"r&b","neo soul",0.475,0.622,"7",-8.678,"0",0.0568,0.803,0.000551,0.158,0.679,87.044,252680,2322
"25998",26,2014-06-02,"r&b","neo soul",0.452,0.569,"5",-7.718,"1",0.0378,0.0792,6.76e-05,0.117,0.475,172.633,254605,2067
"25999",48,2014-03-03,"r&b","neo soul",0.662,0.865,"2",-6.98,"0",0.0774,0.212,0,0.0696,0.91,82.083,222507,2158
"26000",33,2009-03-10,"r&b","neo soul",0.692,0.693,"6",-5.468,"0",0.0312,0.0417,0.00656,0.421,0.46,94.003,298160,3977
"26001",29,2007-07-17,"r&b","neo soul",0.745,0.54,"9",-6.989,"0",0.0403,0.661,4.81e-06,0.0981,0.696,96.979,231760,4579
"26002",3,2009-03-16,"r&b","neo soul",0.422,0.407,"11",-7.303,"0",0.0383,0.603,4.9e-06,0.0455,0.516,170.548,199307,3971
"26003",1,1997-02-11,"r&b","neo soul",0.778,0.469,"10",-12.954,"0",0.138,0.147,0.293,0.0868,0.557,90.062,250125,8387
"26004",0,2013-01-01,"r&b","neo soul",0.746,0.723,"9",-6.189,"0",0.0402,0.142,0.109,0.307,0.538,108.003,384987,2584
"26005",50,2009-06-02,"r&b","neo soul",0.487,0.497,"4",-5.776,"0",0.064,0.124,0.167,0.109,0.195,160.317,246573,3893
"26006",8,2009-10-05,"r&b","neo soul",0.647,0.71,"0",-4.692,"1",0.029,0.000973,0.703,0.0777,0.268,110.059,217493,3768
"26007",1,2014-11-23,"r&b","neo soul",0.839,0.86,"11",-3.669,"0",0.064,0.0895,0.000172,0.0282,0.883,110.123,222560,1893
"26008",0,2012-11-26,"r&b","neo soul",0.821,0.628,"0",-8.448,"0",0.0262,0.0189,0.000155,0.0753,0.809,109.971,388440,2620
"26009",62,2001-10-16,"r&b","neo soul",0.856,0.755,"10",-5.691,"1",0.0331,0.355,0.000621,0.145,0.842,123.883,270893,6679
"26010",9,2001-09-03,"r&b","neo soul",0.639,0.69,"7",-10.047,"1",0.264,0.0265,0.000551,0.146,0.579,119.63,199600,6722
"26011",37,2009-03-24,"r&b","neo soul",0.812,0.566,"8",-9.102,"0",0.0365,0.0228,0.00157,0.0539,0.771,105.992,324453,3963
"26012",5,1996-09-09,"r&b","neo soul",0.703,0.411,"11",-13.881,"0",0.0346,0.342,0.565,0.0895,0.763,136.139,268467,8542
"26013",45,1999-06-08,"r&b","neo soul",0.665,0.582,"0",-10.861,"1",0.0691,0.592,0.00077,0.148,0.546,85.351,225173,7540
"26014",0,2008-01-01,"r&b","neo soul",0.618,0.578,"10",-10.757,"0",0.0483,0.305,0.00169,0.121,0.622,95.029,264227,4411
"26015",16,2014-05-13,"r&b","neo soul",0.64,0.574,"8",-8.886,"1",0.153,0.516,5.98e-06,0.0925,0.655,149.973,217773,2087
"26016",36,2011-01-01,"r&b","neo soul",0.605,0.656,"1",-7.808,"1",0.1,0.469,0,0.122,0.577,76.477,256973,3315
"26017",6,2015-05-11,"r&b","neo soul",0.772,0.65,"2",-7.449,"0",0.0341,0.00474,0.73,0.146,0.196,120.015,305649,1724
"26018",0,2011-01-11,"r&b","neo soul",0.569,0.856,"9",-4.86,"0",0.0292,0.0311,0.000318,0.045,0.972,168.057,219027,3305
"26019",20,2014-10-17,"r&b","neo soul",0.728,0.473,"10",-11.136,"0",0.066,0.162,0.0345,0.283,0.414,84.001,194980,1930
"26020",0,NA,"r&b","neo soul",0.616,0.677,"9",-7.103,"0",0.0364,0.0394,0.553,0.23,0.821,100.001,291657,NA
"26021",40,2015-01-19,"r&b","neo soul",0.673,0.491,"0",-10.744,"1",0.0278,0.00018,0.0025,0.136,0.331,115.29,239453,1836
"26022",28,2012-10-01,"r&b","neo soul",0.733,0.697,"4",-8.018,"0",0.0452,0.135,0.563,0.107,0.747,104.995,464571,2676
"26023",2,2015-04-30,"r&b","neo soul",0.382,0.816,"0",-3.957,"1",0.09,0.0867,0,0.0649,0.34,119.587,200226,1735
"26024",1,2015-10-30,"r&b","neo soul",0.723,0.757,"2",-6.455,"0",0.0589,0.348,1.32e-05,0.0949,0.704,89.969,231468,1552
"26025",34,2015-07-10,"r&b","neo soul",0.546,0.678,"7",-5.685,"0",0.0432,0.175,0,0.761,0.455,116.922,243080,1664
"26026",49,2015-07-24,"r&b","neo soul",0.642,0.572,"1",-8.383,"0",0.063,0.0814,0.0154,0.0725,0.607,72.493,271667,1650
"26027",58,2011-01-01,"r&b","neo soul",0.624,0.488,"4",-8.258,"0",0.0584,0.375,9.63e-05,0.339,0.273,84.218,230853,3315
"26028",20,2006-01-01,"r&b","neo soul",0.666,0.715,"9",-8.374,"1",0.032,0.195,0.00285,0.285,0.836,86.799,336893,5141
"26029",25,2015-07-10,"r&b","neo soul",0.556,0.546,"0",-6.366,"1",0.0735,0.262,0.000251,0.114,0.113,89.805,270787,1664
"26030",8,2014-10-01,"r&b","neo soul",0.62,0.407,"9",-10.097,"1",0.0288,0.159,0.00951,0.162,0.497,120.028,251326,1946
"26031",5,2014-10-01,"r&b","neo soul",0.6,0.636,"6",-7.94,"1",0.0362,0.0148,0.146,0.217,0.464,105.003,223562,1946
"26032",0,2013-07-01,"r&b","neo soul",0.672,0.563,"7",-7.409,"0",0.0349,0.0264,0.184,0.101,0.819,146.413,269133,2403
"26033",0,2012-11-02,"r&b","neo soul",0.686,0.631,"10",-6.108,"0",0.0356,0.0117,0.0113,0.0853,0.483,94.987,222538,2644
"26034",0,2013-03-19,"r&b","neo soul",0.661,0.815,"1",-5.407,"0",0.0497,0.106,4.39e-05,0.0863,0.702,141.997,224453,2507
"26035",25,2015-03-27,"r&b","neo soul",0.595,0.682,"0",-4.437,"1",0.0306,0.0204,7e-05,0.187,0.498,79.927,240187,1769
"26036",21,2001-06-05,"r&b","neo soul",0.653,0.609,"11",-7.519,"0",0.037,0.263,0.00101,0.233,0.482,95.982,210200,6812
"26037",21,NA,"r&b","neo soul",0.7,0.473,"5",-7.024,"0",0.0424,0.0205,7.84e-06,0.113,0.528,122.985,245813,NA
"26038",14,2011-11-22,"r&b","neo soul",0.619,0.467,"1",-8.1,"1",0.0356,0.323,0.00137,0.752,0.709,144.977,195373,2990
"26039",16,1999-04-20,"r&b","neo soul",0.688,0.543,"7",-7.225,"1",0.0284,0.00365,0.153,0.541,0.721,148.019,290533,7589
"26040",34,2011-03-25,"r&b","neo soul",0.66,0.806,"11",-4.495,"1",0.0246,0.00404,0.0087,0.0704,0.75,99.987,216307,3232
"26041",16,2014-01-01,"r&b","neo soul",0.716,0.777,"1",-4.179,"1",0.0377,0.0483,0,0.0727,0.641,139.985,207453,2219
"26042",38,2008-09-12,"r&b","neo soul",0.654,0.775,"10",-5.281,"0",0.0545,0.0401,6.9e-06,0.146,0.689,87.962,252947,4156
"26043",0,2013-07-01,"r&b","neo soul",0.505,0.592,"0",-5.967,"1",0.0334,0.436,0,0.189,0.646,91.364,409413,2403
"26044",0,NA,"r&b","neo soul",0.836,0.709,"11",-9.135,"0",0.0352,0.154,0.392,0.0894,0.969,145.952,359213,NA
"26045",0,2011-02-14,"r&b","neo soul",0.608,0.729,"9",-6.233,"1",0.236,0.111,0.266,0.0929,0.725,152.006,355880,3271
"26046",58,1996-01-01,"r&b","neo soul",0.542,0.54,"3",-8.888,"0",0.0261,0.0901,0.0346,0.198,0.33,136.022,270400,8794
"26047",0,2013-06-24,"r&b","neo soul",0.794,0.632,"9",-6.305,"0",0.0346,0.0638,0.457,0.136,0.228,81.004,254112,2410
"26048",48,2012-04-16,"r&b","neo soul",0.662,0.569,"4",-9.537,"0",0.0276,0.477,0.159,0.105,0.672,92.375,307333,2844
"26049",52,2012-01-01,"r&b","neo soul",0.819,0.428,"5",-9.883,"0",0.317,0.128,0.00151,0.211,0.454,87.9,307440,2950
"26050",20,2014-08-22,"r&b","neo soul",0.804,0.411,"7",-9.725,"0",0.0455,0.268,0.00258,0.132,0.375,130.023,215053,1986
"26051",17,2011-08-19,"r&b","neo soul",0.78,0.493,"3",-9.891,"0",0.0945,0.645,4.52e-05,0.074,0.611,81.908,190533,3085
"26052",0,2010-02-23,"r&b","neo soul",0.793,0.466,"11",-7.691,"0",0.109,0.0673,1.58e-05,0.0564,0.73,77.981,206640,3627
"26053",4,2006-01-01,"r&b","neo soul",0.377,0.323,"0",-11.101,"0",0.0417,0.384,0.0204,0.082,0.359,167.96,345440,5141
"26054",43,NA,"r&b","neo soul",0.661,0.311,"10",-7.848,"1",0.028,0.656,0.134,0.109,0.148,137.407,215040,NA
"26055",2,2004-09-01,"r&b","neo soul",0.705,0.479,"5",-9.217,"0",0.0767,0.499,0.000425,0.114,0.431,80.009,324067,5628
"26056",35,2015-06-16,"r&b","neo soul",0.593,0.881,"2",-6.918,"1",0.0429,0.00846,0.114,0.065,0.837,112.249,186620,1688
"26057",0,2013-04-02,"r&b","neo soul",0.433,0.84,"4",-4.055,"1",0.0665,0.00894,4.12e-06,0.233,0.361,149.447,234644,2493
"26058",6,2012-01-01,"r&b","neo soul",0.565,0.621,"7",-5.62,"1",0.0264,0.00773,0.0324,0.257,0.403,150.036,268040,2950
"26059",0,2014-08-19,"r&b","neo soul",0.683,0.549,"6",-8.087,"0",0.0384,0.392,0.136,0.353,0.938,143.635,258603,1989
"26060",28,NA,"r&b","neo soul",0.656,0.964,"7",-3.862,"1",0.0552,0.219,0.324,0.0805,0.871,123.137,182827,NA
"26061",4,NA,"r&b","neo soul",0.619,0.76,"0",-3.91,"0",0.0295,0.518,5.69e-05,0.194,0.645,101.018,224000,NA
"26062",27,2015-07-10,"r&b","neo soul",0.748,0.622,"11",-9.043,"0",0.07,0.0472,0.00254,0.11,0.838,79.95,303227,1664
"26063",50,NA,"r&b","neo soul",0.694,0.523,"2",-6.407,"0",0.0254,0.875,0.000172,0.352,0.472,97.985,209453,NA
"26064",0,2008-10-20,"r&b","neo soul",0.678,0.782,"0",-7.416,"0",0.115,0.117,0,0.242,0.865,116.039,250480,4118
"26065",8,2008-11-17,"r&b","neo soul",0.639,0.674,"10",-11.007,"1",0.0768,0.158,0,0.304,0.844,139.218,226853,4090
"26066",9,NA,"r&b","neo soul",0.728,0.626,"0",-6.4,"1",0.0503,0.00288,0.081,0.0659,0.353,125.062,215907,NA
"26067",12,2014-04-16,"r&b","neo soul",0.545,0.768,"9",-6.499,"0",0.156,0.284,3e-05,0.102,0.532,84.816,262510,2114
"26068",22,2014-04-16,"r&b","neo soul",0.72,0.61,"5",-4.554,"0",0.0487,0.589,3.61e-05,0.103,0.832,119.961,219144,2114
"26069",40,2010-10-18,"r&b","neo soul",0.605,0.408,"9",-10.012,"0",0.0309,0.541,0.000507,0.0919,0.467,139.936,229187,3390
"26070",4,2015-05-01,"r&b","neo soul",0.788,0.534,"8",-7.866,"0",0.0379,0.0047,0.113,0.056,0.498,95.986,205720,1734
"26071",37,2011-05-16,"r&b","neo soul",0.543,0.66,"10",-9.801,"0",0.0273,0.0797,0.0053,0.0936,0.715,78.507,191787,3180
"26072",1,2015-06-22,"r&b","neo soul",0.744,0.447,"5",-11.014,"1",0.0273,0.686,0.0482,0.154,0.702,100.96,215632,1682
"26073",33,2015-07-31,"r&b","neo soul",0.797,0.648,"4",-6.784,"0",0.138,0.0131,0.000289,0.106,0.539,89.011,268053,1643
"26074",25,2015-07-31,"r&b","neo soul",0.839,0.668,"10",-7.767,"1",0.229,0.12,0.00288,0.0796,0.772,91.014,246880,1643
"26075",20,2014-10-13,"r&b","neo soul",0.588,0.598,"2",-7.851,"0",0.0311,0.0061,9.89e-05,0.115,0.492,159.977,225416,1934
"26076",42,2015-07-24,"r&b","neo soul",0.674,0.535,"2",-6.718,"0",0.0419,0.103,0.000464,0.113,0.255,88.98,202307,1650
"26077",43,2011-05-03,"r&b","neo soul",0.527,0.765,"10",-5.025,"0",0.256,0.235,0,0.25,0.681,173.767,221800,3193
"26078",23,2011-05-03,"r&b","neo soul",0.71,0.583,"1",-6.919,"0",0.107,0.0286,0,0.366,0.319,95.109,245000,3193
"26079",31,2008-11-24,"r&b","neo soul",0.561,0.736,"11",-5.61,"0",0.177,0.0118,0,0.23,0.448,99.404,210760,4083
"26080",35,2000-01-01,"r&b","neo soul",0.7,0.632,"10",-7.911,"0",0.259,0.107,1.11e-06,0.0911,0.772,77.918,286440,7333
"26081",57,2000-01-01,"r&b","neo soul",0.754,0.376,"0",-7.561,"1",0.204,0.404,0,0.358,0.554,95.018,251427,7333
"26082",33,2000-01-01,"r&b","neo soul",0.606,0.532,"8",-8.916,"1",0.0464,0.0749,0,0.0581,0.199,87.827,297800,7333
"26083",0,2009-08-25,"r&b","neo soul",0.596,0.661,"1",-6.381,"0",0.087,0.241,5.73e-06,0.0652,0.681,95.055,320418,3809
"26084",39,2002-09-24,"r&b","neo soul",0.789,0.513,"8",-9.193,"1",0.109,0.072,0.00175,0.181,0.547,92.981,209387,6336
"26085",35,2002-09-24,"r&b","neo soul",0.814,0.474,"1",-9.608,"1",0.474,0.272,0,0.0763,0.821,148.045,310787,6336
"26086",27,2002-09-24,"r&b","neo soul",0.977,0.498,"7",-5.878,"1",0.124,0.269,0.000172,0.0802,0.616,115.009,232160,6336
"26087",46,2002-09-24,"r&b","neo soul",0.691,0.472,"9",-10.168,"0",0.196,0.284,1.78e-05,0.101,0.291,95.83,209853,6336
"26088",48,2002-09-24,"r&b","neo soul",0.772,0.366,"5",-10.236,"1",0.0841,0.287,0,0.117,0.471,96.993,294400,6336
"26089",27,2002-09-24,"r&b","neo soul",0.856,0.58,"10",-8.6,"0",0.0338,0.0422,0.000156,0.0664,0.88,118.974,209293,6336
"26090",56,2010-03-30,"r&b","neo soul",0.643,0.535,"0",-6.795,"0",0.0941,0.648,0.00213,0.0766,0.564,82.193,289720,3592
"26091",47,2010-03-30,"r&b","neo soul",0.689,0.763,"6",-3.837,"0",0.222,0.158,0.00437,0.0856,0.725,172.513,279720,3592
"26092",49,1997-02-11,"r&b","neo soul",0.766,0.397,"11",-10.414,"0",0.154,0.0473,0.00765,0.261,0.344,80.421,225973,8387
"26093",35,1997-02-11,"r&b","neo soul",0.666,0.254,"8",-10.64,"0",0.0774,0.426,0.406,0.115,0.207,82.884,393693,8387
"26094",30,1997-02-11,"r&b","neo soul",0.774,0.39,"1",-9.964,"1",0.177,0.085,0.00348,0.203,0.164,142.069,283200,8387
"26095",0,2008-02-26,"r&b","neo soul",0.407,0.795,"4",-7.819,"0",0.389,0.0313,0.00778,0.141,0.49,87.819,320973,4355
"26096",53,2000-10-31,"r&b","neo soul",0.724,0.416,"5",-8.964,"0",0.0841,0.365,0,0.0969,0.578,151.181,348893,7029
"26097",1,1998-08-25,"r&b","neo soul",0.747,0.662,"1",-7.9,"0",0.0796,0.0118,0,0.138,0.63,88.926,221467,7827
"26098",3,1998-08-25,"r&b","neo soul",0.593,0.619,"3",-9.003,"0",0.0976,0.118,0,0.484,0.668,80.02,326533,7827
"26099",1,1998-08-25,"r&b","neo soul",0.824,0.707,"9",-7.893,"1",0.285,0.415,0,0.106,0.847,94.708,293267,7827
"26100",40,2002-05-07,"r&b","neo soul",0.517,0.574,"7",-7.614,"0",0.285,0.672,0,0.697,0.727,170.117,418893,6476
"26101",0,2013-03-19,"r&b","neo soul",0.65,0.656,"0",-6.786,"0",0.0404,0.524,0.000145,0.0985,0.79,135.994,203987,2507
"26102",7,1998-08-25,"r&b","neo soul",0.535,0.505,"2",-8.926,"0",0.245,0.0393,0,0.0923,0.495,99.935,320267,7827
"26103",0,1998-08-25,"r&b","neo soul",0.669,0.519,"11",-9.932,"0",0.278,0.0714,2.05e-05,0.108,0.825,159.877,342200,7827
"26104",1,1998-08-25,"r&b","neo soul",0.539,0.363,"10",-13.888,"0",0.166,0.701,3.18e-06,0.14,0.549,136.422,350533,7827
"26105",0,1998-06-30,"r&b","neo soul",0.82,0.446,"1",-13.181,"1",0.0872,0.0103,0.847,0.119,0.464,96.043,175933,7883
"26106",38,1996-04-02,"r&b","neo soul",0.808,0.715,"1",-7.4,"0",0.0692,0.0523,0.645,0.357,0.825,100.034,161800,8702
"26107",55,1996-04-02,"r&b","neo soul",0.81,0.534,"10",-7.791,"0",0.0599,0.131,0.00375,0.0671,0.863,97.87,257680,8702
"26108",65,1996-04-02,"r&b","neo soul",0.753,0.471,"0",-10.48,"1",0.0317,0.0805,0.0299,0.131,0.778,96.038,346133,8702
"26109",36,1996-04-02,"r&b","neo soul",0.712,0.616,"11",-6.687,"0",0.0464,0.16,0.435,0.039,0.698,98.094,375000,8702
"26110",57,2008-10-27,"r&b","neo soul",0.622,0.882,"9",-5.59,"0",0.119,0.0912,0,0.216,0.762,77.506,284187,4111
"26111",46,2008-10-27,"r&b","neo soul",0.636,0.677,"5",-6.056,"0",0.124,0.0611,1.41e-06,0.106,0.694,164.035,239067,4111
"26112",46,2008-10-27,"r&b","neo soul",0.674,0.501,"7",-9.454,"1",0.0394,0.0364,0,0.0755,0.432,133.974,241453,4111
"26113",0,2004-10-26,"r&b","neo soul",0.563,0.709,"9",-8.208,"0",0.052,0.212,1.43e-05,0.575,0.473,86.991,217385,5573
"26114",0,2004-10-26,"r&b","neo soul",0.647,0.81,"5",-4.779,"0",0.0857,0.032,2.91e-06,0.418,0.608,87.975,210559,5573
"26115",0,2008-10-28,"r&b","neo soul",0.69,0.572,"7",-6.131,"1",0.0264,0.0457,0,0.0969,0.375,111.919,235667,4110
"26116",0,2008-10-28,"r&b","neo soul",0.418,0.824,"1",-6.389,"1",0.259,0.118,0,0.187,0.446,190.451,214627,4110
"26117",0,2008-10-28,"r&b","neo soul",0.297,0.341,"4",-11.568,"0",0.0581,0.526,0,0.0895,0.209,71.343,307400,4110
"26118",0,2008-10-28,"r&b","neo soul",0.73,0.527,"0",-9.264,"0",0.035,0.132,0,0.327,0.602,99.946,227893,4110
"26119",0,2008-10-28,"r&b","neo soul",0.796,0.755,"11",-6.906,"1",0.0447,0.0759,0,0.0749,0.556,111.492,278773,4110
"26120",0,2008-10-28,"r&b","neo soul",0.53,0.843,"6",-6.596,"1",0.201,0.127,1.35e-06,0.302,0.47,82.35,241733,4110
"26121",30,2010-09-17,"r&b","neo soul",0.37,0.473,"5",-7.084,"1",0.0421,0.662,0.00014,0.101,0.168,129.178,283827,3421
"26122",0,2008-02-26,"r&b","neo soul",0.692,0.707,"7",-7.769,"0",0.379,0.0859,0,0.168,0.525,89.06,240733,4355
"26123",0,2008-02-26,"r&b","neo soul",0.642,0.629,"5",-4.369,"0",0.123,0.398,0,0.305,0.532,84.975,242107,4355
"26124",0,2008-02-26,"r&b","neo soul",0.463,0.713,"4",-6.927,"0",0.0937,0.00896,0,0.216,0.376,173.688,212627,4355
"26125",0,2008-02-26,"r&b","neo soul",0.8,0.726,"11",-7.116,"0",0.0753,0.16,0,0.202,0.798,122.06,253667,4355
"26126",30,2010-02-26,"r&b","neo soul",0.671,0.76,"0",-5.933,"1",0.114,0.0589,0,0.316,0.604,141.982,283516,3624
"26127",47,NA,"r&b","neo soul",0.764,0.507,"5",-8.199,"0",0.153,0.153,0,0.0879,0.809,77.256,320027,NA
"26128",21,NA,"r&b","neo soul",0.582,0.658,"1",-8.124,"0",0.241,0.147,0,0.254,0.654,77.959,309200,NA
"26129",9,2010-04-23,"r&b","neo soul",0.706,0.806,"2",-5.881,"1",0.0653,0.05,0,0.0639,0.395,106.016,254800,3568
"26130",5,2008-08-25,"r&b","neo soul",0.383,0.358,"1",-8.507,"1",0.0324,0.584,0,0.0766,0.178,119.026,459240,4174
"26131",1,2003-09-23,"r&b","neo soul",0.635,0.37,"2",-7.798,"1",0.0397,0.208,0.000285,0.158,0.192,76.004,326240,5972
"26132",2,2008-01-01,"r&b","neo soul",0.809,0.446,"8",-8.946,"0",0.0929,0.169,0.00764,0.0613,0.776,84.905,246760,4411
"26133",4,2008-01-01,"r&b","neo soul",0.437,0.583,"1",-9.841,"0",0.177,0.251,0.000162,0.25,0.365,76.583,238827,4411
"26134",1,2008-01-01,"r&b","neo soul",0.592,0.524,"4",-6.613,"0",0.154,0.711,1.79e-06,0.135,0.551,86.827,255533,4411
"26135",4,2008-01-01,"r&b","neo soul",0.674,0.612,"1",-8.046,"0",0.194,0.197,0.000745,0.0973,0.629,89.03,259867,4411
"26136",3,2008-01-01,"r&b","neo soul",0.807,0.375,"11",-8.098,"0",0.0529,0.302,0.000241,0.0784,0.536,92.854,373533,4411
"26137",0,2008-01-01,"r&b","neo soul",0.751,0.787,"2",-5.695,"0",0.0485,0.12,0.000112,0.0428,0.824,94.137,248400,4411
"26138",8,2008-01-01,"r&b","neo soul",0.524,0.703,"0",-5.256,"0",0.0887,0.119,1.69e-06,0.359,0.488,79.348,236667,4411
"26139",3,2008-01-01,"r&b","neo soul",0.798,0.276,"5",-10.828,"1",0.0928,0.121,0.00215,0.261,0.311,127.303,355560,4411
"26140",2,2008-01-01,"r&b","neo soul",0.912,0.253,"9",-7.051,"0",0.163,0.0482,0.251,0.139,0.535,87.358,362307,4411
"26141",0,1995-07-03,"r&b","neo soul",0.796,0.408,"1",-12.268,"1",0.231,0.462,0.0902,0.0993,0.688,86.855,356000,8976
